d,num_samples,sample_size_per_condition,percent_ns,mean_1,mean_2,sd,true_d,sig_counter,mean_d_sigonly,mean_d_sig_percent,mean_d_all
1.31,20000,100,0.3333333333333333,100,119.65,15,1.3100000000000003,20000,1.3168052868946227,1.3168052868946227,1.3168052868946227
1.32,20000,100,0.3333333333333333,100,119.8,15,1.3199999999999998,20000,1.3242603946055331,1.3242603946055331,1.3242603946055331
1.33,20000,100,0.3333333333333333,100,119.95,15,1.3300000000000003,20000,1.336881674665826,1.336881674665826,1.336881674665826
1.34,20000,100,0.3333333333333333,100,120.1,15,1.3399999999999996,20000,1.3444659553557614,1.3444659553557614,1.3444659553557614
1.35,20000,100,0.3333333333333333,100,120.25,15,1.35,20000,1.3563545491783988,1.3563545491783988,1.3563545491783988
1.36,20000,100,0.3333333333333333,100,120.4,15,1.3600000000000003,20000,1.365196513929455,1.365196513929455,1.365196513929455
1.37,20000,100,0.3333333333333333,100,120.55,15,1.3699999999999999,20000,1.3745727926587454,1.3745727926587454,1.3745727926587454
1.3800000000000001,20000,100,0.3333333333333333,100,120.7,15,1.3800000000000001,20000,1.3870600470694296,1.3870600470694296,1.3870600470694296
1.3900000000000001,20000,100,0.3333333333333333,100,120.85,15,1.3899999999999997,20000,1.3951086133214259,1.3951086133214259,1.3951086133214259
1.4000000000000001,20000,100,0.3333333333333333,100,121,15,1.4,20000,1.4079449874298802,1.4079449874298802,1.4079449874298802
1.41,20000,100,0.3333333333333333,100,121.15,15,1.4100000000000004,20000,1.4141531616671041,1.4141531616671041,1.4141531616671041
1.42,20000,100,0.3333333333333333,100,121.3,15,1.4199999999999997,20000,1.4243643452328723,1.4243643452328723,1.4243643452328723
1.43,20000,100,0.3333333333333333,100,121.45,15,1.4300000000000002,20000,1.4353084609030913,1.4353084609030913,1.4353084609030913
1.44,20000,100,0.3333333333333333,100,121.6,15,1.4399999999999997,20000,1.4452428879105133,1.4452428879105133,1.4452428879105133
1.45,20000,100,0.3333333333333333,100,121.75,15,1.45,20000,1.4539023843730314,1.4539023843730314,1.4539023843730314
1.46,20000,100,0.3333333333333333,100,121.9,15,1.4600000000000004,20000,1.464710618449624,1.464710618449624,1.464710618449624
1.47,20000,100,0.3333333333333333,100,122.05,15,1.4699999999999998,20000,1.4752912439582642,1.4752912439582642,1.4752912439582642
1.48,20000,100,0.3333333333333333,100,122.2,15,1.4800000000000002,20000,1.4851310095050019,1.4851310095050019,1.4851310095050019
1.49,20000,100,0.3333333333333333,100,122.35,15,1.4899999999999995,20000,1.498620304560793,1.498620304560793,1.498620304560793
1.5,20000,100,0.3333333333333333,100,122.5,15,1.5,20000,1.5058451661007406,1.5058451661007406,1.5058451661007406
1.51,20000,100,0.3333333333333333,100,122.65,15,1.5100000000000005,20000,1.5141517005160092,1.5141517005160092,1.5141517005160092
1.52,20000,100,0.3333333333333333,100,122.8,15,1.5199999999999998,20000,1.5245145287911044,1.5245145287911044,1.5245145287911044
1.53,20000,100,0.3333333333333333,100,122.95,15,1.5300000000000002,20000,1.5359954725605038,1.5359954725605038,1.5359954725605038
1.54,20000,100,0.3333333333333333,100,123.1,15,1.5399999999999996,20000,1.545166207403755,1.545166207403755,1.545166207403755
1.55,20000,100,0.3333333333333333,100,123.25,15,1.55,20000,1.5574706315186597,1.5574706315186597,1.5574706315186597
1.56,20000,100,0.3333333333333333,100,123.4,15,1.5600000000000003,20000,1.5663662281464366,1.5663662281464366,1.5663662281464366
1.57,20000,100,0.3333333333333333,100,123.55,15,1.5699999999999998,20000,1.5748334365478973,1.5748334365478973,1.5748334365478973
1.58,20000,100,0.3333333333333333,100,123.7,15,1.5800000000000003,20000,1.5870643895767018,1.5870643895767018,1.5870643895767018
1.59,20000,100,0.3333333333333333,100,123.85,15,1.5899999999999996,20000,1.5964071191644067,1.5964071191644067,1.5964071191644067
1.6,20000,100,0.3333333333333333,100,124,15,1.6,20000,1.6050769258040658,1.6050769258040658,1.6050769258040658
1.61,20000,100,0.3333333333333333,100,124.15,15,1.6100000000000003,20000,1.6173797617440202,1.6173797617440202,1.6173797617440202
1.62,20000,100,0.3333333333333333,100,124.3,15,1.6199999999999999,20000,1.6258559559475347,1.6258559559475347,1.6258559559475347
1.6300000000000001,20000,100,0.3333333333333333,100,124.45,15,1.6300000000000001,20000,1.6384134396061885,1.6384134396061885,1.6384134396061885
1.6400000000000001,20000,100,0.3333333333333333,100,124.6,15,1.6399999999999997,20000,1.6443460119845108,1.6443460119845108,1.6443460119845108
1.6500000000000001,20000,100,0.3333333333333333,100,124.75,15,1.65,20000,1.6568241355382216,1.6568241355382216,1.6568241355382216
1.6600000000000001,20000,100,0.3333333333333333,100,124.9,15,1.6600000000000004,20000,1.6662864420063639,1.6662864420063639,1.6662864420063639
1.67,20000,100,0.3333333333333333,100,125.05,15,1.6699999999999997,20000,1.6743751920811838,1.6743751920811838,1.6743751920811838
1.68,20000,100,0.3333333333333333,100,125.2,15,1.6800000000000002,20000,1.6855838624732153,1.6855838624732153,1.6855838624732153
1.69,20000,100,0.3333333333333333,100,125.35,15,1.6899999999999997,20000,1.6946899220953606,1.6946899220953606,1.6946899220953606
1.7,20000,100,0.3333333333333333,100,125.5,15,1.7,20000,1.7064164839624927,1.7064164839624927,1.7064164839624927
1.71,20000,100,0.3333333333333333,100,125.65,15,1.7100000000000004,20000,1.7171583549540503,1.7171583549540503,1.7171583549540503
1.72,20000,100,0.3333333333333333,100,125.8,15,1.7199999999999998,20000,1.7271248707074365,1.7271248707074365,1.7271248707074365
1.73,20000,100,0.3333333333333333,100,125.95,15,1.7300000000000002,20000,1.73632814393317,1.73632814393317,1.73632814393317
1.74,20000,100,0.3333333333333333,100,126.1,15,1.7399999999999995,20000,1.7472355545428893,1.7472355545428893,1.7472355545428893
1.75,20000,100,0.3333333333333333,100,126.25,15,1.75,20000,1.7544662635377208,1.7544662635377208,1.7544662635377208
1.76,20000,100,0.3333333333333333,100,126.4,15,1.7600000000000005,20000,1.7662583040432054,1.7662583040432054,1.7662583040432054
1.77,20000,100,0.3333333333333333,100,126.55,15,1.7699999999999998,20000,1.775426704594644,1.775426704594644,1.775426704594644
1.78,20000,100,0.3333333333333333,100,126.7,15,1.7800000000000002,20000,1.785085200520143,1.785085200520143,1.785085200520143
1.79,20000,100,0.3333333333333333,100,126.85,15,1.7899999999999996,20000,1.7959199133194352,1.7959199133194352,1.7959199133194352
1.8,20000,100,0.3333333333333333,100,127,15,1.8,20000,1.8068183029484497,1.8068183029484497,1.8068183029484497
1.81,20000,100,0.3333333333333333,100,127.15,15,1.8100000000000003,20000,1.8160093438731573,1.8160093438731573,1.8160093438731573
1.82,20000,100,0.3333333333333333,100,127.3,15,1.8199999999999998,20000,1.8263486643056472,1.8263486643056472,1.8263486643056472
1.83,20000,100,0.3333333333333333,100,127.45,15,1.8300000000000003,20000,1.8379308371198342,1.8379308371198342,1.8379308371198342
1.84,20000,100,0.3333333333333333,100,127.6,15,1.8399999999999996,20000,1.8460800449403523,1.8460800449403523,1.8460800449403523
1.85,20000,100,0.3333333333333333,100,127.75,15,1.85,20000,1.856603359407823,1.856603359407823,1.856603359407823
1.86,20000,100,0.3333333333333333,100,127.9,15,1.8600000000000003,20000,1.8692799529686939,1.8692799529686939,1.8692799529686939
1.87,20000,100,0.3333333333333333,100,128.05,15,1.8700000000000008,20000,1.8777229648089928,1.8777229648089928,1.8777229648089928
1.8800000000000001,20000,100,0.3333333333333333,100,128.2,15,1.8799999999999992,20000,1.8867472728921597,1.8867472728921597,1.8867472728921597
1.8900000000000001,20000,100,0.3333333333333333,100,128.35,15,1.8899999999999997,20000,1.896857989293191,1.896857989293191,1.896857989293191
1.9000000000000001,20000,100,0.3333333333333333,100,128.5,15,1.9,20000,1.9058499459728133,1.9058499459728133,1.9058499459728133
1.9100000000000001,20000,100,0.3333333333333333,100,128.65,15,1.9100000000000004,20000,1.9166030973022727,1.9166030973022727,1.9166030973022727
1.92,20000,100,0.3333333333333333,100,128.8,15,1.9200000000000008,20000,1.9260816603348878,1.9260816603348878,1.9260816603348878
1.93,20000,100,0.3333333333333333,100,128.95,15,1.9299999999999993,20000,1.9371332051781947,1.9371332051781947,1.9371332051781947
1.94,20000,100,0.3333333333333333,100,129.1,15,1.9399999999999997,20000,1.946143511538483,1.946143511538483,1.946143511538483
1.95,20000,100,0.3333333333333333,100,129.25,15,1.95,20000,1.9586691962757181,1.9586691962757181,1.9586691962757181
1.96,20000,100,0.3333333333333333,100,129.4,15,1.9600000000000004,20000,1.9678140757222187,1.9678140757222187,1.9678140757222187
1.97,20000,100,0.3333333333333333,100,129.55,15,1.9700000000000009,20000,1.9784020184441442,1.9784020184441442,1.9784020184441442
1.98,20000,100,0.3333333333333333,100,129.7,15,1.9799999999999993,20000,1.990032914237753,1.990032914237753,1.990032914237753
1.99,20000,100,0.3333333333333333,100,129.85,15,1.9899999999999995,20000,1.9965956667822078,1.9965956667822078,1.9965956667822078
2,20000,100,0.3333333333333333,100,130,15,2,20000,2.007424823865895,2.007424823865895,2.007424823865895
0,20000,200,0.3333333333333333,100,100,15,0,995,-0.0012171229531164434,3.758614133262987e-4,-4.540439367904473e-4
0.01,20000,200,0.3333333333333333,100,100.15,15,0.010000000000000378,1059,0.059497101321248407,0.014959766824861272,0.010736184342143412
0.02,20000,200,0.3333333333333333,100,100.3,15,0.01999999999999981,1077,0.10231047505484259,0.02760304596857096,0.01955150579066653
0.03,20000,200,0.3333333333333333,100,100.45,15,0.03000000000000019,1196,0.1460154951633355,0.041961929708280894,0.029924009102714446
0.04,20000,200,0.3333333333333333,100,100.6,15,0.03999999999999962,1360,0.18200079738651634,0.0571276780088893,0.03979217550668605
0.05,20000,200,0.3333333333333333,100,100.75,15,0.05,1642,0.19532383506820636,0.06947111528270206,0.04923613652945738
0.06,20000,200,0.3333333333333333,100,100.9,15,0.06000000000000038,1824,0.21263714342723694,0.08319239965243734,0.059762460627269136
0.07,20000,200,0.3333333333333333,100,101.05,15,0.06999999999999981,2183,0.22881052167133675,0.10083138169461847,0.07093375110400901
0.08,20000,200,0.3333333333333333,100,101.2,15,0.0800000000000002,2522,0.2315728846200304,0.10930955461445785,0.07959269918133392
0.09,20000,200,0.3333333333333333,100,101.35,15,0.08999999999999962,2921,0.2413114451184608,0.12595753186036962,0.090772643190691
0.1,20000,200,0.3333333333333333,100,101.5,15,0.1,3340,0.2457699588626325,0.13628494574915018,0.10000649844634636
0.11,20000,200,0.3333333333333333,100,101.65,15,0.11000000000000038,3864,0.25079965057283354,0.14985808892422148,0.109295136575997
0.12,20000,200,0.3333333333333333,100,101.8,15,0.11999999999999982,4450,0.2533910856142933,0.16018630769424985,0.12009049951238149
0.13,20000,200,0.3333333333333333,100,101.95,15,0.1300000000000002,5055,0.2546495519588289,0.17125374114560404,0.12982881343808803
0.14,20000,200,0.3333333333333333,100,102.1,15,0.13999999999999962,5826,0.2589246414584358,0.18524349501383827,0.14190021223926627
0.15,20000,200,0.3333333333333333,100,102.25,15,0.15,6405,0.26075736177042913,0.19301067471331437,0.1497985758126135
0.16,20000,200,0.3333333333333333,100,102.4,15,0.1600000000000004,7105,0.26553198142162576,0.2037645277004002,0.16028623333619793
0.17,20000,200,0.3333333333333333,100,102.55,15,0.16999999999999982,7893,0.26668759558329264,0.21262259893465799,0.16996463811621143
0.18,20000,200,0.3333333333333333,100,102.7,15,0.1800000000000002,8608,0.2705525782668288,0.22104790493675128,0.17902533687465835
0.19,20000,200,0.3333333333333333,100,102.85,15,0.1899999999999996,9440,0.2739188899168431,0.22988096709737021,0.18927213654946262
0.2,20000,200,0.3333333333333333,100,103,15,0.2,10202,0.2789380272691109,0.2397606594171207,0.20006574339118277
0.21,20000,200,0.3333333333333333,100,103.15,15,0.21000000000000038,11155,0.28197069221308313,0.2480941778626518,0.21106154025145346
0.22,20000,200,0.3333333333333333,100,103.3,15,0.2199999999999998,11867,0.28716966618299616,0.25711693006635933,0.2213943840140334
0.23,20000,200,0.3333333333333333,100,103.45,15,0.23000000000000018,12588,0.2899647200789806,0.26349305179251437,0.2300815470824631
0.24,20000,200,0.3333333333333333,100,103.6,15,0.23999999999999963,13437,0.29497029910129136,0.2720626265739843,0.2410186041911578
0.25,20000,200,0.3333333333333333,100,103.75,15,0.25,14145,0.30067004499694594,0.28008423627435675,0.2517824351603599
0.26,20000,200,0.3333333333333333,100,103.9,15,0.2600000000000004,14723,0.3046118669750711,0.2869419028483656,0.26015131643628425
0.27,20000,200,0.3333333333333333,100,104.05,15,0.2699999999999998,15403,0.30985179069457774,0.29454740078813685,0.2704335187789851
0.28,20000,200,0.3333333333333333,100,104.2,15,0.2800000000000002,16014,0.31547626562523795,0.3020021906324943,0.2807060539631864
0.29,20000,200,0.3333333333333333,100,104.35,15,0.28999999999999965,16442,0.32109992876052407,0.30944143096075244,0.2892147289565967
0.3,20000,200,0.3333333333333333,100,104.5,15,0.3,17013,0.3275418430353214,0.3172733473889463,0.3001476211966227
0.31,20000,200,0.3333333333333333,100,104.65,15,0.3100000000000004,17449,0.334780757024204,0.32596135196310116,0.3107863499998331
0.32,20000,200,0.3333333333333333,100,104.8,15,0.3199999999999998,17758,0.34138231147017056,0.33387952852468167,0.31961974412988536
0.33,20000,200,0.3333333333333333,100,104.95,15,0.3300000000000002,18128,0.3487183563713208,0.3417651312122651,0.330280722996538
0.34,20000,200,0.3333333333333333,100,105.1,15,0.33999999999999964,18507,0.3569336802553048,0.35168209070959877,0.3416552905912538
0.35000000000000003,20000,200,0.3333333333333333,100,105.25,15,0.35,18713,0.3649136671497298,0.3599848494674269,0.3512237285532207
0.36,20000,200,0.3333333333333333,100,105.4,15,0.3600000000000004,18960,0.3717377052822373,0.3678890238043822,0.3603675869363605
0.37,20000,200,0.3333333333333333,100,105.55,15,0.36999999999999983,19206,0.3802894436790046,0.3770883525974491,0.3712866769760828
0.38,20000,200,0.3333333333333333,100,105.7,15,0.38000000000000017,19319,0.3883704184068742,0.38545089145277933,0.3805004076263724
0.39,20000,200,0.3333333333333333,100,105.85,15,0.3899999999999996,19471,0.3978454712627199,0.39563436607645647,0.39150088026594554
0.4,20000,200,0.3333333333333333,100,106,15,0.4,19587,0.40531272816815006,0.4037254261490392,0.40027473442953193
0.41000000000000003,20000,200,0.3333333333333333,100,106.15,15,0.41000000000000036,19658,0.4146179112716032,0.41311991284847194,0.4102586235557247
0.42,20000,200,0.3333333333333333,100,106.3,15,0.4199999999999998,19747,0.4251961774048087,0.4241390956629425,0.421841821009428
0.43,20000,200,0.3333333333333333,100,106.45,15,0.4300000000000002,19766,0.4327745636241578,0.431595498637343,0.4295896395777325
0.44,20000,200,0.3333333333333333,100,106.6,15,0.4399999999999996,19851,0.44327423113608533,0.44261316919039073,0.4412001190367248
0.45,20000,200,0.3333333333333333,100,106.75,15,0.45,19883,0.4524104773685348,0.4517029983372503,0.45074820895252604
0.46,20000,200,0.3333333333333333,100,106.9,15,0.46000000000000035,19921,0.46161512851758146,0.4612654247015717,0.4604579095291273
0.47000000000000003,20000,200,0.3333333333333333,100,107.05,15,0.4699999999999998,19925,0.47264889634476764,0.47224660640959437,0.47148479103680957
0.48,20000,200,0.3333333333333333,100,107.2,15,0.4800000000000002,19970,0.4813680172276818,0.4811397616782798,0.4809081883621022
0.49,20000,200,0.3333333333333333,100,107.35,15,0.4899999999999996,19967,0.49180886858174827,0.4916823942454827,0.4912720688444863
0.5,20000,200,0.3333333333333333,100,107.5,15,0.5,19981,0.5032052254822127,0.5031227579771541,0.5028865069949832
0.51,20000,200,0.3333333333333333,100,107.65,15,0.5100000000000003,19984,0.5119845745701103,0.5119332283611087,0.5117032504803164
0.52,20000,200,0.3333333333333333,100,107.8,15,0.5199999999999998,19986,0.5211195826156223,0.5210652553836168,0.5208764993619726
0.53,20000,200,0.3333333333333333,100,107.95,15,0.5300000000000001,19992,0.5315296915433376,0.5314400828523214,0.5313860101525026
0.54,20000,200,0.3333333333333333,100,108.1,15,0.5399999999999996,19995,0.5404257772003065,0.5403705514651265,0.540334498987167
0.55,20000,200,0.3333333333333333,100,108.25,15,0.55,19996,0.5516073746853043,0.5515621955856898,0.5515244806520465
0.56,20000,200,0.3333333333333333,100,108.4,15,0.5600000000000004,19997,0.5611946862860677,0.5611564948133082,0.5611364860128751
0.5700000000000001,20000,200,0.3333333333333333,100,108.55,15,0.5699999999999998,19998,0.5711171358571006,0.5711171358571006,0.5710783764554986
0.58,20000,200,0.3333333333333333,100,108.7,15,0.5800000000000002,19997,0.5818745353976481,0.5818546721732442,0.5818136888165333
0.59,20000,200,0.3333333333333333,100,108.85,15,0.5899999999999996,19999,0.5912467231871519,0.5912467231871519,0.5912267368087996
0.6,20000,200,0.3333333333333333,100,109,15,0.6,20000,0.6014551880046668,0.6014551880046668,0.6014551880046668
0.61,20000,200,0.3333333333333333,100,109.15,15,0.6100000000000004,20000,0.6103159797083723,0.6103159797083723,0.6103159797083723
0.62,20000,200,0.3333333333333333,100,109.3,15,0.6199999999999998,19999,0.6212697335677605,0.6212469128620347,0.6212469128620347
0.63,20000,200,0.3333333333333333,100,109.45,15,0.6300000000000002,20000,0.6317758619348884,0.6317758619348884,0.6317758619348884
0.64,20000,200,0.3333333333333333,100,109.6,15,0.6399999999999996,19999,0.6404590373285536,0.6404590373285536,0.6404366314580913
0.65,20000,200,0.3333333333333333,100,109.75,15,0.65,20000,0.6529004236299611,0.6529004236299611,0.6529004236299611
0.66,20000,200,0.3333333333333333,100,109.9,15,0.6600000000000004,20000,0.6614549378426436,0.6614549378426436,0.6614549378426436
0.67,20000,200,0.3333333333333333,100,110.05,15,0.6699999999999998,20000,0.6709854579048126,0.6709854579048126,0.6709854579048126
0.68,20000,200,0.3333333333333333,100,110.2,15,0.6800000000000002,20000,0.6824309858247359,0.6824309858247359,0.6824309858247359
0.6900000000000001,20000,200,0.3333333333333333,100,110.35,15,0.6899999999999996,20000,0.6909915930412354,0.6909915930412354,0.6909915930412354
0.7000000000000001,20000,200,0.3333333333333333,100,110.5,15,0.7,20000,0.7017251906922236,0.7017251906922236,0.7017251906922236
0.71,20000,200,0.3333333333333333,100,110.65,15,0.7100000000000004,20000,0.7110324363372055,0.7110324363372055,0.7110324363372055
0.72,20000,200,0.3333333333333333,100,110.8,15,0.7199999999999999,20000,0.7217584361295102,0.7217584361295102,0.7217584361295102
0.73,20000,200,0.3333333333333333,100,110.95,15,0.7300000000000002,20000,0.7303185379756317,0.7303185379756317,0.7303185379756317
0.74,20000,200,0.3333333333333333,100,111.1,15,0.7399999999999997,20000,0.7409471832266237,0.7409471832266237,0.7409471832266237
0.75,20000,200,0.3333333333333333,100,111.25,15,0.75,20000,0.7529978843665099,0.7529978843665099,0.7529978843665099
0.76,20000,200,0.3333333333333333,100,111.4,15,0.7600000000000003,20000,0.7602865581562613,0.7602865581562613,0.7602865581562613
0.77,20000,200,0.3333333333333333,100,111.55,15,0.7699999999999998,20000,0.7710101795670611,0.7710101795670611,0.7710101795670611
0.78,20000,200,0.3333333333333333,100,111.7,15,0.7800000000000001,20000,0.7811874516796208,0.7811874516796208,0.7811874516796208
0.79,20000,200,0.3333333333333333,100,111.85,15,0.7899999999999996,20000,0.7911371467000872,0.7911371467000872,0.7911371467000872
0.8,20000,200,0.3333333333333333,100,112,15,0.8,20000,0.8013773080753747,0.8013773080753747,0.8013773080753747
0.81,20000,200,0.3333333333333333,100,112.15,15,0.8100000000000004,20000,0.8125115123416015,0.8125115123416015,0.8125115123416015
0.8200000000000001,20000,200,0.3333333333333333,100,112.3,15,0.8199999999999998,20000,0.8210982218358709,0.8210982218358709,0.8210982218358709
0.8300000000000001,20000,200,0.3333333333333333,100,112.45,15,0.8300000000000002,20000,0.8319552807982132,0.8319552807982132,0.8319552807982132
0.84,20000,200,0.3333333333333333,100,112.6,15,0.8399999999999996,20000,0.842512637766672,0.842512637766672,0.842512637766672
0.85,20000,200,0.3333333333333333,100,112.75,15,0.85,20000,0.8511227010967765,0.8511227010967765,0.8511227010967765
0.86,20000,200,0.3333333333333333,100,112.9,15,0.8600000000000004,20000,0.8620434577438372,0.8620434577438372,0.8620434577438372
0.87,20000,200,0.3333333333333333,100,113.05,15,0.8699999999999998,20000,0.8708895385582877,0.8708895385582877,0.8708895385582877
0.88,20000,200,0.3333333333333333,100,113.2,15,0.8800000000000002,20000,0.8825825066030906,0.8825825066030906,0.8825825066030906
0.89,20000,200,0.3333333333333333,100,113.35,15,0.8899999999999996,20000,0.8912347633318578,0.8912347633318578,0.8912347633318578
0.9,20000,200,0.3333333333333333,100,113.5,15,0.9,20000,0.9030782372994205,0.9030782372994205,0.9030782372994205
0.91,20000,200,0.3333333333333333,100,113.65,15,0.9100000000000004,20000,0.9116576892324816,0.9116576892324816,0.9116576892324816
0.92,20000,200,0.3333333333333333,100,113.8,15,0.9199999999999998,20000,0.9213840103276556,0.9213840103276556,0.9213840103276556
0.93,20000,200,0.3333333333333333,100,113.95,15,0.9300000000000002,20000,0.9324619722085558,0.9324619722085558,0.9324619722085558
0.9400000000000001,20000,200,0.3333333333333333,100,114.1,15,0.9399999999999996,20000,0.941321866652054,0.941321866652054,0.941321866652054
0.9500000000000001,20000,200,0.3333333333333333,100,114.25,15,0.95,20000,0.9524030071364361,0.9524030071364361,0.9524030071364361
0.96,20000,200,0.3333333333333333,100,114.4,15,0.9600000000000004,20000,0.9622473684126839,0.9622473684126839,0.9622473684126839
0.97,20000,200,0.3333333333333333,100,114.55,15,0.9699999999999999,20000,0.9714728226899298,0.9714728226899298,0.9714728226899298
0.98,20000,200,0.3333333333333333,100,114.7,15,0.9800000000000002,20000,0.9801955389948845,0.9801955389948845,0.9801955389948845
0.99,20000,200,0.3333333333333333,100,114.85,15,0.9899999999999997,20000,0.9924519122552081,0.9924519122552081,0.9924519122552081
1,20000,200,0.3333333333333333,100,115,15,1,20000,1.0020978524104824,1.0020978524104824,1.0020978524104824
1.01,20000,200,0.3333333333333333,100,115.15,15,1.0100000000000005,20000,1.0104559613752901,1.0104559613752901,1.0104559613752901
1.02,20000,200,0.3333333333333333,100,115.3,15,1.0199999999999998,20000,1.0218560321446353,1.0218560321446353,1.0218560321446353
1.03,20000,200,0.3333333333333333,100,115.45,15,1.0300000000000002,20000,1.0303550988772174,1.0303550988772174,1.0303550988772174
1.04,20000,200,0.3333333333333333,100,115.6,15,1.0399999999999996,20000,1.0421249766352323,1.0421249766352323,1.0421249766352323
1.05,20000,200,0.3333333333333333,100,115.75,15,1.05,20000,1.0521014833460285,1.0521014833460285,1.0521014833460285
1.06,20000,200,0.3333333333333333,100,115.9,15,1.0600000000000003,20000,1.0619545657015221,1.0619545657015221,1.0619545657015221
1.07,20000,200,0.3333333333333333,100,116.05,15,1.0699999999999998,20000,1.0716700833419028,1.0716700833419028,1.0716700833419028
1.08,20000,200,0.3333333333333333,100,116.2,15,1.0800000000000003,20000,1.0811372177030656,1.0811372177030656,1.0811372177030656
1.09,20000,200,0.3333333333333333,100,116.35,15,1.0899999999999996,20000,1.093296988152239,1.093296988152239,1.093296988152239
1.1,20000,200,0.3333333333333333,100,116.5,15,1.1,20000,1.1018709085082135,1.1018709085082135,1.1018709085082135
1.11,20000,200,0.3333333333333333,100,116.65,15,1.1100000000000003,20000,1.1141130644025325,1.1141130644025325,1.1141130644025325
1.12,20000,200,0.3333333333333333,100,116.8,15,1.1199999999999999,20000,1.121924152591606,1.121924152591606,1.121924152591606
1.1300000000000001,20000,200,0.3333333333333333,100,116.95,15,1.1300000000000001,20000,1.131477490906363,1.131477490906363,1.131477490906363
1.1400000000000001,20000,200,0.3333333333333333,100,117.1,15,1.1399999999999997,20000,1.1408312231392026,1.1408312231392026,1.1408312231392026
1.1500000000000001,20000,200,0.3333333333333333,100,117.25,15,1.15,20000,1.1519137853821786,1.1519137853821786,1.1519137853821786
1.16,20000,200,0.3333333333333333,100,117.4,15,1.1600000000000004,20000,1.1637346028215723,1.1637346028215723,1.1637346028215723
1.17,20000,200,0.3333333333333333,100,117.55,15,1.1699999999999997,20000,1.1720254574324096,1.1720254574324096,1.1720254574324096
1.18,20000,200,0.3333333333333333,100,117.7,15,1.1800000000000002,20000,1.1819488139823306,1.1819488139823306,1.1819488139823306
1.19,20000,200,0.3333333333333333,100,117.85,15,1.1899999999999997,20000,1.1916570549571046,1.1916570549571046,1.1916570549571046
1.2,20000,200,0.3333333333333333,100,118,15,1.2,20000,1.2018820852131658,1.2018820852131658,1.2018820852131658
1.21,20000,200,0.3333333333333333,100,118.15,15,1.2100000000000004,20000,1.2134704031948824,1.2134704031948824,1.2134704031948824
1.22,20000,200,0.3333333333333333,100,118.3,15,1.2199999999999998,20000,1.2229553964217696,1.2229553964217696,1.2229553964217696
1.23,20000,200,0.3333333333333333,100,118.45,15,1.2300000000000002,20000,1.2316640138322215,1.2316640138322215,1.2316640138322215
1.24,20000,200,0.3333333333333333,100,118.6,15,1.2399999999999995,20000,1.2424310795910687,1.2424310795910687,1.2424310795910687
1.25,20000,200,0.3333333333333333,100,118.75,15,1.25,20000,1.2513946010614239,1.2513946010614239,1.2513946010614239
1.26,20000,200,0.3333333333333333,100,118.9,15,1.2600000000000005,20000,1.262544321432939,1.262544321432939,1.262544321432939
1.27,20000,200,0.3333333333333333,100,119.05,15,1.2699999999999998,20000,1.2719766851473389,1.2719766851473389,1.2719766851473389
1.28,20000,200,0.3333333333333333,100,119.2,15,1.2800000000000002,20000,1.2823722991072792,1.2823722991072792,1.2823722991072792
1.29,20000,200,0.3333333333333333,100,119.35,15,1.2899999999999996,20000,1.2928327600766423,1.2928327600766423,1.2928327600766423
1.3,20000,200,0.3333333333333333,100,119.5,15,1.3,20000,1.3025459180838843,1.3025459180838843,1.3025459180838843
1.31,20000,200,0.3333333333333333,100,119.65,15,1.3100000000000003,20000,1.3122462715719292,1.3122462715719292,1.3122462715719292
1.32,20000,200,0.3333333333333333,100,119.8,15,1.3199999999999998,20000,1.322448223949984,1.322448223949984,1.322448223949984
1.33,20000,200,0.3333333333333333,100,119.95,15,1.3300000000000003,20000,1.332495755581635,1.332495755581635,1.332495755581635
1.34,20000,200,0.3333333333333333,100,120.1,15,1.3399999999999996,20000,1.3422745038192891,1.3422745038192891,1.3422745038192891
1.35,20000,200,0.3333333333333333,100,120.25,15,1.35,20000,1.353003862564455,1.353003862564455,1.353003862564455
1.36,20000,200,0.3333333333333333,100,120.4,15,1.3600000000000003,20000,1.363606900598298,1.363606900598298,1.363606900598298
1.37,20000,200,0.3333333333333333,100,120.55,15,1.3699999999999999,20000,1.3729784507691551,1.3729784507691551,1.3729784507691551
1.3800000000000001,20000,200,0.3333333333333333,100,120.7,15,1.3800000000000001,20000,1.3808606057725121,1.3808606057725121,1.3808606057725121
1.3900000000000001,20000,200,0.3333333333333333,100,120.85,15,1.3899999999999997,20000,1.3935614647668857,1.3935614647668857,1.3935614647668857
1.4000000000000001,20000,200,0.3333333333333333,100,121,15,1.4,20000,1.4037610381800012,1.4037610381800012,1.4037610381800012
1.41,20000,200,0.3333333333333333,100,121.15,15,1.4100000000000004,20000,1.4117077510317595,1.4117077510317595,1.4117077510317595
1.42,20000,200,0.3333333333333333,100,121.3,15,1.4199999999999997,20000,1.421052892340062,1.421052892340062,1.421052892340062
1.43,20000,200,0.3333333333333333,100,121.45,15,1.4300000000000002,20000,1.4327699427984162,1.4327699427984162,1.4327699427984162
1.44,20000,200,0.3333333333333333,100,121.6,15,1.4399999999999997,20000,1.442833951860617,1.442833951860617,1.442833951860617
1.45,20000,200,0.3333333333333333,100,121.75,15,1.45,20000,1.4530407758472967,1.4530407758472967,1.4530407758472967
1.46,20000,200,0.3333333333333333,100,121.9,15,1.4600000000000004,20000,1.4619048879250782,1.4619048879250782,1.4619048879250782
